match_id,tournament_name,tournament_slug,tournament_year,category,court,status,t1_p1,t1_p2,t2_p1,t2_p2,t1_set1,t1_set2,t1_set3,t2_set1,t2_set2,t2_set3,winner,match_longest_points_won_streak_t1,match_longest_points_won_streak_t2,match_total_points_won_t1,match_total_points_won_t2,match_total_return_points_won_t1,match_total_return_points_won_t2,match_total_serve_points_won_t1,match_total_serve_points_won_t2,return_first_return_points_won_t1,return_first_return_points_won_t2,return_return_games_played_t1,return_return_games_played_t2,return_second_return_points_won_t1,return_second_return_points_won_t2,service_aces_t1,service_aces_t2,service_double_faults_t1,service_double_faults_t2,service_first_serve_points_won_t1,service_first_serve_points_won_t2,service_second_serve_points_won_t1,service_second_serve_points_won_t2,service_services_games_played_t1,service_services_games_played_t2
6202,NEWGIZA P2,newgiza-p2-3,2026,Men Q1,MENKAURE - C2,Completed,Sabry,Kassem,Rodriguez Vidal,Garcia Calahorro,3,2,,6,6,,2,4,9,37% 33/90,63% 57/90,21% 9/43,49% 23/47,51% 24/47,79% 34/43,21% 7/34,48% 20/42,9,8,22% 2/9,60% 3/5,0,0,0,0,52% 22/42,79% 27/34,40% 2/5,78% 7/9,8,9
6203,NEWGIZA P2,newgiza-p2-3,2026,Men Q1,MENKAURE - C2,Completed,Maldonado Fornieles,Del Águila Navarro,Mahdi,Sabry,6,6,,0,3,,1,9,4,66% 54/82,34% 28/82,57% 25/44,24% 9/38,76% 29/38,43% 19/44,53% 16/30,21% 6/29,8,7,64% 9/14,33% 3/9,0,0,0,0,79% 23/29,47% 14/30,67% 6/9,36% 5/14,7,8
6204,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,KHUFU - CC,Completed,Perez Parra,Rose,El Halaby,Tawfik,6,6,,1,0,,1,8,3,69% 53/77,31% 24/77,64% 25/39,26% 10/38,74% 28/38,36% 14/39,66% 23/35,24% 8/34,7,6,50% 2/4,50% 2/4,0,0,0,2,76% 26/34,34% 12/35,50% 2/4,50% 2/4,6,7
6205,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,KHUFU - CC,Completed,Lopez Lopez,Ortiz Gasco,Palma La Cruz,Kushima,6,6,,1,0,,1,10,3,67% 56/83,33% 27/83,59% 27/46,22% 8/37,78% 29/37,41% 19/46,59% 24/41,23% 7/31,6,7,60% 3/5,17% 1/6,0,0,1,0,77% 24/31,41% 17/41,83% 5/6,40% 2/5,7,6
6206,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHUFU - CC,Completed,Navarro Porras,Alos Boal,Lamperti,Abud,3,4,,6,6,,2,5,5,44% 47/108,56% 61/108,25% 14/57,35% 18/51,65% 33/51,75% 43/57,25% 12/48,35% 13/37,10,9,22% 2/9,36% 5/14,0,0,0,0,65% 24/37,75% 36/48,64% 9/14,78% 7/9,9,10
6207,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHUFU - CC,Completed,Makhlouf,Menissy,Mouriño,Mohamed,1,3,,6,6,,2,4,8,36% 35/98,64% 63/98,29% 13/45,58% 31/53,42% 22/53,71% 32/45,32% 13/41,58% 25/43,8,8,0% 0/4,60% 6/10,1,0,0,0,42% 18/43,68% 28/41,40% 4/10,100% 4/4,8,8
6208,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHUFU - CC,Completed,Jensen Sirvent,Hernandez Quesada,Maldonado Fornieles,Del Águila Navarro,6,6,,0,3,,1,7,5,62% 61/98,38% 37/98,51% 27/53,24% 11/45,76% 34/45,49% 26/53,50% 19/38,20% 8/40,7,8,53% 8/15,60% 3/5,0,0,0,0,80% 32/40,50% 19/38,40% 2/5,47% 7/15,8,7
6209,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,KHAFRAA - C1,Completed,Valenzuela,Piltcher,Albornoz,Buteau,6,6,,0,2,,1,6,5,63% 56/89,37% 33/89,55% 26/47,29% 12/42,71% 30/42,45% 21/47,52% 17/33,30% 12/40,7,7,64% 9/14,0% 0/2,0,0,0,0,70% 28/40,48% 16/33,100% 2/2,36% 5/14,7,7
6210,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,KHAFRAA - C1,Completed,Amr,Ramy,Kurz,Lopez Diaz,0,0,,6,6,,2,2,9,22% 14/64,78% 50/64,14% 4/29,71% 25/35,29% 10/35,86% 25/29,16% 4/25,73% 16/22,6,6,0% 0/4,69% 9/13,0,0,0,0,27% 6/22,84% 21/25,31% 4/13,100% 4/4,6,6
6211,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHAFRAA - C1,Completed,Araujo,Graça,Elloumi,Redondo Mendez,6,7,,1,5,,1,8,5,61% 69/114,39% 45/114,48% 28/58,27% 15/56,73% 41/56,52% 30/58,51% 26/51,28% 13/46,9,10,29% 2/7,20% 2/10,0,0,0,0,72% 33/46,49% 25/51,80% 8/10,71% 5/7,10,9
6212,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHAFRAA - C1,Completed,Insa Sotillo,Roglan Pons,Shokeir,Mohamed Makhlouf,6,6,,1,2,,1,7,3,63% 58/92,37% 34/92,52% 25/48,25% 11/44,75% 33/44,48% 23/48,52% 21/40,25% 9/36,7,8,50% 4/8,25% 2/8,0,0,0,0,75% 27/36,48% 19/40,75% 6/8,50% 4/8,8,7
6213,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,KHAFRAA - C1,Completed,Barbosa,Conte Gonzalez,Morales Domenech,Casanova Bataller,7,6,2,6,7,6,2,9,7,46% 90/197,54% 107/197,29% 28/96,39% 39/101,61% 62/101,71% 68/96,27% 23/84,37% 31/84,16,16,42% 5/12,47% 8/17,0,0,0,0,63% 53/84,73% 61/84,53% 9/17,58% 7/12,16,16
6214,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,MENKAURE - C2,Completed,Marques Fernandes,Silva,Vazquez Garcia,Vera Cebollero,2,3,,6,6,,2,5,6,41% 44/108,59% 64/108,31% 17/55,49% 26/53,51% 27/53,69% 38/55,36% 16/45,49% 21/43,9,8,10% 1/10,50% 5/10,0,0,0,0,51% 22/43,64% 29/45,50% 5/10,90% 9/10,8,9
6215,NEWGIZA P2,newgiza-p2-3,2026,Women Q1,MENKAURE - C2,Completed,Faidallah,Fathy,Guimet Bigas,Foguer Lapuente,3,0,,6,6,,2,5,8,38% 36/95,62% 59/95,26% 10/38,54% 31/57,46% 26/57,74% 28/38,15% 4/27,52% 26/50,7,8,55% 6/11,71% 5/7,0,0,0,1,48% 24/50,85% 23/27,29% 2/7,45% 5/11,8,7
6216,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,MENKAURE - C2,Completed,Pascoal,Ferreira Nunes Foios Simões,Pozo Rius,Calvache,6,6,,1,0,,1,7,4,68% 55/81,32% 26/81,65% 24/37,30% 13/44,70% 31/44,35% 13/37,69% 20/29,34% 12/35,6,7,50% 4/8,11% 1/9,0,0,0,2,66% 23/35,31% 9/29,89% 8/9,50% 4/8,7,6
6217,NEWGIZA P2,newgiza-p2-3,2026,Men Q2,MENKAURE - C2,Completed,Bergeron,Fonteny,Rodriguez Vidal,Garcia Calahorro,6,7,,4,6,,1,7,5,52% 72/138,48% 66/138,39% 28/72,33% 22/66,67% 44/66,61% 44/72,39% 24/61,29% 16/55,11,11,36% 4/11,55% 6/11,0,0,0,0,71% 39/55,61% 37/61,45% 5/11,64% 7/11,11,11
6218,NEWGIZA P2,newgiza-p2-3,2026,Women Q2,KHUFU - CC,Completed,Perez Parra,Rose,Elshaer,Elshalkany,6,6,,1,1,,1,8,2,70% 57/81,30% 24/81,62% 29/47,18% 6/34,82% 28/34,38% 18/47,59% 24/41,18% 6/33,7,7,83% 5/6,0% 0/1,0,0,0,1,82% 27/33,41% 17/41,100% 1/1,17% 1/6,7,7
6219,NEWGIZA P2,newgiza-p2-3,2026,Men Q3,KHUFU - CC,Completed,Araujo,Graça,Lamperti,Abud,2,6,,6,7,,2,7,7,45% 61/136,55% 75/136,36% 26/73,44% 28/63,56% 35/63,64% 47/73,35% 24/68,46% 23/50,10,10,40% 2/5,38% 5/13,0,0,0,0,54% 27/50,65% 44/68,62% 8/13,60% 3/5,10,10
6220,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHUFU - CC,Completed,Jimenez Casas,Garcia,Gonzalez,Di Nenno,3,6,6,6,2,3,1,10,6,53% 92/172,47% 80/172,44% 43/98,34% 25/74,66% 49/74,56% 55/98,43% 37/87,36% 24/67,13,13,55% 6/11,14% 1/7,0,0,0,0,64% 43/67,57% 50/87,86% 6/7,45% 5/11,13,13
6221,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHUFU - CC,Completed,El Garhy,Aboulkassem,Goñi Lacabe,Goenaga,1,2,,6,6,,2,5,6,40% 40/101,60% 61/101,30% 14/47,52% 28/54,48% 26/54,70% 33/47,28% 12/43,51% 22/43,8,7,50% 2/4,55% 6/11,0,0,1,0,49% 21/43,72% 31/43,45% 5/11,50% 2/4,7,8
6222,NEWGIZA P2,newgiza-p2-3,2026,Women Q2,KHAFRAA - C1,Completed,Valenzuela,Piltcher,Fernandez Gonzalez,Del Pino Guerra Santana,6,6,,1,3,,1,7,6,58% 68/117,42% 49/117,51% 35/69,31% 15/48,69% 33/48,49% 34/69,49% 28/57,33% 13/39,8,8,58% 7/12,22% 2/9,0,0,0,0,67% 26/39,51% 29/57,78% 7/9,42% 5/12,8,8
6223,NEWGIZA P2,newgiza-p2-3,2026,Women Q2,KHAFRAA - C1,Completed,Lopez Lopez,Ortiz Gasco,Guimet Bigas,Foguer Lapuente,6,4,1,3,6,6,2,4,6,47% 80/170,53% 90/170,34% 29/85,40% 34/85,60% 51/85,66% 56/85,36% 27/75,38% 31/81,13,13,20% 2/10,75% 3/4,0,0,0,0,62% 50/81,64% 48/75,25% 1/4,80% 8/10,13,13
6224,NEWGIZA P2,newgiza-p2-3,2026,Men Q3,KHAFRAA - C1,Completed,Jensen Sirvent,Hernandez Quesada,Morales Domenech,Casanova Bataller,6,6,,4,3,,1,6,4,58% 62/107,42% 45/107,42% 22/52,27% 15/55,73% 40/55,58% 30/52,42% 19/45,24% 12/49,9,10,43% 3/7,50% 3/6,0,0,0,0,76% 37/49,58% 26/45,50% 3/6,57% 4/7,10,9
6225,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHAFRAA - C1,Completed,Barahona,Alfonso,Bautista,Zapata,6,4,6,3,6,4,1,6,5,52% 102/195,48% 93/195,45% 49/110,38% 32/85,62% 53/85,55% 61/110,47% 46/97,38% 27/72,15,14,23% 3/13,38% 5/13,0,0,0,0,62% 45/72,53% 51/97,62% 8/13,77% 10/13,14,15
6226,NEWGIZA P2,newgiza-p2-3,2026,Women Q2,MENKAURE - C2,Completed,Vazquez Garcia,Vera Cebollero,Kurz,Lopez Diaz,2,2,,6,6,,2,4,7,38% 33/88,62% 55/88,21% 9/43,47% 21/45,53% 24/45,79% 34/43,22% 8/37,44% 16/36,8,8,17% 1/6,56% 5/9,0,0,0,0,56% 20/36,78% 29/37,44% 4/9,83% 5/6,8,8
6227,NEWGIZA P2,newgiza-p2-3,2026,Men Q3,MENKAURE - C2,Completed,Insa Sotillo,Roglan Pons,Pascoal,Ferreira Nunes Foios Simões,6,6,,2,0,,1,7,5,64% 56/87,36% 31/87,56% 25/45,26% 11/42,74% 31/42,44% 20/45,52% 21/40,26% 10/38,7,7,80% 4/5,25% 1/4,1,0,0,0,74% 28/38,48% 19/40,75% 3/4,20% 1/5,7,7
6228,NEWGIZA P2,newgiza-p2-3,2026,Men Q3,MENKAURE - C2,Completed,Bergeron,Fonteny,Mouriño,Mohamed,5,6,6,7,3,4,1,8,7,54% 99/182,46% 83/182,44% 40/91,35% 32/91,65% 59/91,56% 51/91,43% 33/76,34% 28/82,15,16,47% 7/15,44% 4/9,0,0,0,0,66% 54/82,57% 43/76,56% 5/9,53% 8/15,16,15
6229,NEWGIZA P2,newgiza-p2-3,2026,Men R32,MENKAURE - C2,Completed,Jofre,Gala Sanchez,Diestro,Sanchez Blasco,6,2,,7,6,,2,6,8,44% 67/153,56% 86/153,31% 21/67,47% 40/86,53% 46/86,69% 46/67,26% 15/57,42% 28/67,10,10,60% 6/10,63% 12/19,0,0,0,0,58% 39/67,74% 42/57,37% 7/19,40% 4/10,10,10
6230,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHUFU - CC,Completed,Caldera Sanchez,Goenaga,Marchetti,Godallier,6,6,,3,1,,1,5,5,58% 65/112,42% 47/112,52% 33/63,35% 17/49,65% 32/49,48% 30/63,51% 25/49,32% 13/41,8,8,57% 8/14,50% 4/8,0,0,0,0,68% 28/41,49% 24/49,50% 4/8,43% 6/14,8,8
6231,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHUFU - CC,Completed,Talavan,Saiz Vallejo,Eshak,El Nimr,6,6,,2,2,,1,9,5,65% 55/85,35% 30/85,57% 25/44,27% 11/41,73% 30/41,43% 19/44,53% 18/34,27% 9/33,8,8,70% 7/10,25% 2/8,0,0,0,0,73% 24/33,47% 16/34,75% 6/8,30% 3/10,8,8
6232,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHUFU - CC,Completed,Collombon,Montes Cabruja,Arruabarrena,Lobo,6,4,,7,6,,2,5,8,47% 73/155,53% 82/155,40% 32/81,45% 33/74,55% 41/74,60% 49/81,38% 26/68,43% 29/67,11,11,46% 6/13,57% 4/7,0,0,1,0,57% 38/67,62% 42/68,43% 3/7,54% 7/13,11,11
6233,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHUFU - CC,Completed,Garrido,Bergamini,Insa Sotillo,Roglan Pons,6,6,,0,1,,1,6,4,61% 62/102,39% 40/102,57% 33/58,34% 15/44,66% 29/44,43% 25/58,55% 29/53,34% 13/38,7,6,80% 4/5,33% 2/6,0,0,0,0,66% 25/38,45% 24/53,67% 4/6,20% 1/5,6,7
6234,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHUFU - CC,Completed,Esbri,Ruiz,Ruiz,Gutierrez,7,6,,5,4,,1,9,6,57% 78/136,43% 58/136,40% 30/75,21% 13/61,79% 48/61,60% 45/75,42% 28/67,22% 12/54,11,11,25% 2/8,14% 1/7,0,0,0,0,78% 42/54,58% 39/67,86% 6/7,75% 6/8,11,11
6235,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHUFU - CC,Completed,Nieto,Sanz,Wakim,Zaghloul,6,6,,1,1,,1,6,6,67% 51/76,33% 25/76,59% 22/37,26% 10/39,74% 29/39,41% 15/37,59% 19/32,21% 7/34,7,7,60% 3/5,60% 3/5,0,0,0,0,79% 27/34,41% 13/32,40% 2/5,40% 2/5,7,7
6236,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHAFRAA - C1,Completed,Iglesias,Osoro,Perez Parra,Rose,6,2,,2,0,,1,12,3,62% 34/55,38% 21/55,52% 13/25,30% 9/30,70% 21/30,48% 12/25,50% 10/20,26% 7/27,5,5,60% 3/5,67% 2/3,0,0,0,0,74% 20/27,50% 10/20,33% 1/3,40% 2/5,5,5
6237,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHAFRAA - C1,Completed,Martinez Gomez,Perez Ortiz,Rodriguez,Dal Pozzo,7,2,1,6,6,6,2,4,7,45% 86/193,55% 107/193,49% 52/106,61% 53/87,39% 34/87,51% 54/106,49% 46/93,62% 50/81,14,13,46% 6/13,50% 3/6,0,1,0,0,38% 31/81,51% 47/93,50% 3/6,54% 7/13,13,14
6238,NEWGIZA P2,newgiza-p2-3,2026,Women R32,KHAFRAA - C1,Completed,Borrero,Sharifova,Guimet Bigas,Foguer Lapuente,6,6,,4,4,,1,7,5,55% 63/114,45% 51/114,41% 24/59,29% 16/55,71% 39/55,59% 35/59,43% 21/49,28% 13/47,10,10,30% 3/10,38% 3/8,0,0,0,0,72% 34/47,57% 28/49,62% 5/8,70% 7/10,10,10
6239,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHAFRAA - C1,Completed,Collado Losada,Hernandez Alvarez,Aguirre,Arroyo,2,6,6,6,4,4,1,5,6,50% 91/182,50% 91/182,35% 32/91,35% 32/91,65% 59/91,65% 59/91,36% 31/87,34% 28/83,14,14,25% 1/4,50% 4/8,1,0,0,0,66% 55/83,64% 56/87,50% 4/8,75% 3/4,14,14
6240,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHAFRAA - C1,Completed,Bergeron,Fonteny,Tello,Alonso,1,7,1,6,5,6,2,9,8,44% 75/171,56% 96/171,41% 37/91,52% 42/80,48% 38/80,59% 54/91,42% 33/79,52% 37/71,13,13,33% 4/12,56% 5/9,0,0,0,0,48% 34/71,58% 46/79,44% 4/9,67% 8/12,13,13
6241,NEWGIZA P2,newgiza-p2-3,2026,Men R32,KHAFRAA - C1,Completed,Rubio,Ruiz,Leal,Cardona,6,6,,4,3,,1,6,4,57% 60/106,43% 46/106,43% 22/51,31% 17/55,69% 38/55,57% 29/51,41% 18/44,28% 14/50,9,10,57% 4/7,60% 3/5,0,1,0,0,72% 36/50,59% 26/44,40% 2/5,43% 3/7,10,9
6242,NEWGIZA P2,newgiza-p2-3,2026,Women R32,MENKAURE - C2,Completed,Valenzuela,Piltcher,Kurz,Lopez Diaz,7,4,6,6,6,3,1,9,4,53% 101/190,47% 89/190,39% 36/93,33% 32/97,67% 65/97,61% 57/93,39% 32/82,35% 29/82,15,16,36% 4/11,20% 3/15,2,0,1,0,65% 53/82,61% 50/82,80% 12/15,64% 7/11,16,15
6243,NEWGIZA P2,newgiza-p2-3,2026,Women R32,MENKAURE - C2,Completed,Castello,Rufo Ortiz,Bidahorria,Caparros Maldonado,2,7,7,6,5,6,1,6,6,50% 118/236,50% 118/236,42% 48/115,42% 51/121,58% 70/121,58% 67/115,41% 39/96,42% 45/106,16,16,47% 9/19,40% 6/15,0,0,0,0,58% 61/106,59% 57/96,60% 9/15,53% 10/19,16,16
6244,NEWGIZA P2,newgiza-p2-3,2026,Men R32,MENKAURE - C2,Completed,Jensen Sirvent,Hernandez Quesada,Cepero,Garcia Rodrigo,7,6,,6,0,,1,8,6,59% 68/116,41% 48/116,47% 24/51,32% 21/65,68% 44/65,53% 27/51,44% 17/39,35% 19/55,9,9,58% 7/12,20% 2/10,0,0,0,0,65% 36/55,56% 22/39,80% 8/10,42% 5/12,9,9
6245,NEWGIZA P2,newgiza-p2-3,2026,Men R32,MENKAURE - C2,Completed,Lamperti,Abud,Lijo,Arce Simo,3,2,,6,6,,2,4,5,39% 40/102,61% 62/102,23% 11/47,47% 26/55,53% 29/55,77% 36/47,22% 9/41,46% 21/46,9,8,33% 2/6,56% 5/9,0,0,0,1,54% 25/46,78% 32/41,44% 4/9,67% 4/6,8,9
6246,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHUFU - CC,Completed,Sanchez,Ustero Prieto,Talavan,Saiz Vallejo,6,6,,1,2,,1,8,3,63% 63/100,37% 37/100,54% 29/54,26% 12/46,74% 34/46,46% 25/54,55% 27/49,26% 11/42,7,8,40% 2/5,25% 1/4,0,0,0,0,74% 31/42,45% 22/49,75% 3/4,60% 3/5,8,7
6247,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHUFU - CC,Completed,Iglesias,Osoro,Gonzalez,Josemaria,5,7,2,7,5,6,2,6,6,46% 95/208,54% 113/208,35% 34/98,45% 49/110,55% 61/110,65% 64/98,33% 28/86,48% 42/88,16,16,50% 6/12,32% 7/22,0,0,0,0,52% 46/88,67% 58/86,68% 15/22,50% 6/12,16,16
6248,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHUFU - CC,Completed,Brea,Triay,Arruabarrena,Lobo,6,6,,0,1,,1,6,3,69% 55/80,31% 25/80,65% 31/48,25% 8/32,75% 24/32,35% 17/48,64% 27/42,16% 4/25,7,6,67% 4/6,57% 4/7,0,0,1,0,84% 21/25,36% 15/42,43% 3/7,33% 2/6,6,7
6249,NEWGIZA P2,newgiza-p2-3,2026,Men R16,KHUFU - CC,Completed,Diestro,Sanchez Blasco,Stupaczuk,Yanguas,4,0,,6,6,,2,3,7,42% 48/114,58% 66/114,37% 23/62,52% 27/52,48% 25/52,63% 39/62,33% 19/58,57% 26/46,8,8,100% 4/4,17% 1/6,0,0,0,0,43% 20/46,67% 39/58,83% 5/6,0% 0/4,8,8
6250,NEWGIZA P2,newgiza-p2-3,2026,Men R16,KHUFU - CC,Completed,Augsburger,Lebron,Jensen Sirvent,Hernandez Quesada,6,6,0,7,3,6,2,5,16,44% 78/178,56% 100/178,27% 22/81,42% 41/97,58% 56/97,73% 59/81,27% 20/74,42% 37/88,13,14,29% 2/7,44% 4/9,0,0,0,0,58% 51/88,73% 54/74,56% 5/9,71% 5/7,14,13
6251,NEWGIZA P2,newgiza-p2-3,2026,Men R16,KHUFU - CC,Completed,Galan,Chingotto,Rubio,Ruiz,6,4,6,3,6,1,1,7,6,55% 88/159,45% 71/159,48% 42/88,35% 25/71,65% 46/71,52% 46/88,43% 33/76,34% 22/65,13,13,75% 9/12,50% 3/6,0,0,0,0,66% 43/65,57% 43/76,50% 3/6,25% 3/12,13,13
6252,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHAFRAA - C1,Completed,Castello,Rufo Ortiz,Jensen,Icardo,0,3,,6,6,,2,3,9,35% 32/92,65% 60/92,23% 9/39,57% 30/53,43% 23/53,77% 30/39,21% 7/33,58% 28/48,7,8,33% 2/6,40% 2/5,0,0,0,0,42% 20/48,79% 26/33,60% 3/5,67% 4/6,8,7
6253,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHAFRAA - C1,Completed,Valenzuela,Piltcher,Fernandez,Araujo,3,3,,6,6,,2,10,6,44% 47/106,56% 59/106,40% 21/53,51% 27/53,49% 26/53,60% 32/53,43% 19/44,50% 24/48,9,9,22% 2/9,60% 3/5,0,0,0,0,50% 24/48,57% 25/44,40% 2/5,78% 7/9,9,9
6254,NEWGIZA P2,newgiza-p2-3,2026,Women R16,KHAFRAA - C1,Completed,Ortega,Calvo Santamaria,Borrero,Sharifova,6,6,,3,2,,1,9,4,63% 57/91,37% 34/91,46% 19/41,24% 12/50,76% 38/50,54% 22/41,49% 18/37,23% 9/39,8,9,25% 1/4,27% 3/11,0,0,0,0,77% 30/39,51% 19/37,73% 8/11,75% 3/4,9,8
6256,NEWGIZA P2,newgiza-p2-3,2026,Men R16,KHAFRAA - C1,Completed,Barahona,Alfonso,Guerrero,Navarro,5,5,,7,7,,2,6,5,47% 65/137,53% 72/137,39% 27/69,44% 30/68,56% 38/68,61% 42/69,38% 21/56,41% 24/58,12,12,46% 6/13,60% 6/10,0,0,0,0,59% 34/58,62% 35/56,40% 4/10,54% 7/13,12,12
6258,NEWGIZA P2,newgiza-p2-3,2026,Women R16,MENKAURE - C2,Completed,Salazar,Alonso De Villa,Caldera Sanchez,Goenaga,2,3,,6,6,,2,4,8,40% 42/106,60% 64/106,30% 14/47,53% 31/59,47% 28/59,70% 33/47,25% 10/40,52% 28/54,8,9,57% 4/7,60% 3/5,0,0,0,0,48% 26/54,75% 30/40,40% 2/5,43% 3/7,9,8
6259,NEWGIZA P2,newgiza-p2-3,2026,Women R16,MENKAURE - C2,Completed,Rodriguez,Dal Pozzo,Guinart España,Virseda,2,4,,6,6,,2,4,6,43% 53/124,57% 71/124,30% 16/54,47% 33/70,53% 37/70,70% 38/54,26% 12/47,48% 29/60,9,9,57% 4/7,40% 4/10,0,0,0,0,52% 31/60,74% 35/47,60% 6/10,43% 3/7,9,9
6260,NEWGIZA P2,newgiza-p2-3,2026,Men R16,MENKAURE - C2,Completed,Goñi Lacabe,Goenaga,Tello,Alonso,6,6,2,7,1,6,2,4,7,49% 87/179,51% 92/179,42% 38/91,44% 39/88,56% 49/88,58% 53/91,38% 30/78,36% 24/66,14,13,62% 8/13,68% 15/22,0,0,0,0,64% 42/66,62% 48/78,32% 7/22,38% 5/13,13,14
6261,NEWGIZA P2,newgiza-p2-3,2026,Men R16,MENKAURE - C2,Completed,Lijo,Arce Simo,Jimenez Casas,Garcia,5,6,,7,7,,2,10,10,47% 72/154,53% 82/154,33% 23/70,42% 35/84,58% 49/84,67% 47/70,31% 20/64,40% 31/77,12,12,50% 3/6,57% 4/7,0,0,0,0,60% 46/77,69% 44/64,43% 3/7,50% 3/6,12,12
6262,NEWGIZA P2,newgiza-p2-3,2026,Women QF,KHUFU - CC,Completed,Caldera Sanchez,Goenaga,Gonzalez,Josemaria,0,1,,6,6,,2,4,8,34% 28/83,66% 55/83,29% 10/35,62% 30/48,38% 18/48,71% 25/35,26% 8/31,57% 24/42,6,7,50% 2/4,100% 6/6,0,0,0,0,43% 18/42,74% 23/31,0% 0/6,50% 2/4,7,6
6263,NEWGIZA P2,newgiza-p2-3,2026,Women QF,KHUFU - CC,Completed,Brea,Triay,Guinart España,Virseda,6,6,,0,2,,1,8,2,66% 59/89,34% 30/89,61% 28/46,28% 12/43,72% 31/43,39% 18/46,60% 27/45,27% 10/37,7,7,100% 1/1,33% 2/6,0,0,0,0,73% 27/37,40% 18/45,67% 4/6,0% 0/1,7,7
6264,NEWGIZA P2,newgiza-p2-3,2026,Men QF,KHUFU - CC,Completed,Garrido,Bergamini,Stupaczuk,Yanguas,6,3,1,3,6,6,2,6,6,45% 68/152,55% 84/152,35% 25/71,47% 38/81,53% 43/81,65% 46/71,33% 21/64,44% 31/70,12,13,57% 4/7,64% 7/11,0,0,0,0,56% 39/70,67% 43/64,36% 4/11,43% 3/7,13,12
6255,NEWGIZA P2,newgiza-p2-3,2026,Men R16,KHAFRAA - C1,Completed,Garrido,Bergamini,Collado Losada,Hernandez Alvarez,7,5,6,5,7,2,1,7,5,54% 116/215,46% 99/215,45% 52/115,36% 36/100,64% 64/100,55% 63/115,42% 42/99,35% 31/88,16,16,62% 10/16,42% 5/12,0,0,0,0,65% 57/88,58% 57/99,58% 7/12,38% 6/16,16,16
6265,NEWGIZA P2,newgiza-p2-3,2026,Men QF,KHUFU - CC,Completed,Jensen Sirvent,Hernandez Quesada,Tello,Alonso,4,6,4,6,2,6,2,7,5,53% 93/175,47% 82/175,42% 39/93,34% 28/82,66% 54/82,58% 54/93,43% 36/83,34% 25/73,14,14,30% 3/10,33% 3/9,0,0,0,0,66% 48/73,57% 47/83,67% 6/9,70% 7/10,14,14
6266,NEWGIZA P2,newgiza-p2-3,2026,Men QF,KHUFU - CC,Completed,Galan,Chingotto,Jimenez Casas,Garcia,6,6,,4,0,,1,6,3,61% 65/107,39% 42/107,51% 30/59,27% 13/48,73% 35/48,49% 29/59,46% 24/52,20% 8/40,8,8,86% 6/7,62% 5/8,0,0,0,1,80% 32/40,54% 28/52,38% 3/8,14% 1/7,8,8
6267,NEWGIZA P2,newgiza-p2-3,2026,Women QF,KHAFRAA - C1,Completed,Sanchez,Ustero Prieto,Jensen,Icardo,6,7,,1,6,,1,6,4,54% 73/135,46% 62/135,48% 35/73,39% 24/62,61% 38/62,52% 38/73,54% 34/63,35% 19/54,10,9,10% 1/10,62% 5/8,0,0,0,0,65% 35/54,46% 29/63,38% 3/8,90% 9/10,9,10
6268,NEWGIZA P2,newgiza-p2-3,2026,Women QF,KHAFRAA - C1,Completed,Ortega,Calvo Santamaria,Fernandez,Araujo,6,4,6,0,6,2,1,7,6,55% 85/155,45% 70/155,43% 33/76,34% 27/79,66% 52/79,57% 43/76,42% 28/66,37% 21/57,12,12,50% 5/10,27% 6/22,0,0,0,0,63% 36/57,58% 38/66,73% 16/22,50% 5/10,12,12
